scenario_name,ss_mode,ss_replenishment_source,replenishmentdisruption,ccedisruption,phc,ss,overall
ccedisruption,periodic,phc,0,4,0.253521127,0.28742515,0.27184466
ccedisruption,periodic,phc,0,4,0.235714286,0.284810127,0.261744966
ccedisruption,periodic,phc,0,4,0.271428571,0.19760479,0.231270358
ccedisruption,periodic,phc,0,4,0.256637168,0.237569061,0.244897959
ccedisruption,periodic,phc,0,4,0.206349206,0.272222222,0.245098039
ccedisruption,periodic,phc,0,4,0.123076923,0.20625,0.168965517
ccedisruption,periodic,phc,0,4,0.369747899,0.296089385,0.325503356
ccedisruption,periodic,phc,0,4,0.348484848,0.309677419,0.327526132
ccedisruption,periodic,phc,0,4,0.217054264,0.211428571,0.213815789
ccedisruption,periodic,phc,0,4,0.312,0.401197605,0.363013699
ccedisruption,periodic,phc,0,4,0.295454545,0.327777778,0.314102564
ccedisruption,periodic,phc,0,4,0.301587302,0.319767442,0.312080537
ccedisruption,periodic,phc,0,4,0.284552846,0.358695652,0.328990228
ccedisruption,continuous,phc,0,1,0.131578947,0.123552124,0.125373134
ccedisruption,continuous,phc,0,1,0.17721519,0.13229572,0.142857143
ccedisruption,continuous,phc,0,1,0.152173913,0.151020408,0.151335312
ccedisruption,continuous,phc,0,1,0.172727273,0.225806452,0.20795107
ccedisruption,continuous,phc,0,1,0.196078431,0.225941423,0.217008798
ccedisruption,continuous,phc,0,1,0.175,0.19123506,0.187311178
ccedisruption,continuous,phc,0,1,0.192307692,0.149193548,0.159509202
ccedisruption,continuous,phc,0,1,0.156626506,0.161290323,0.160120846
ccedisruption,continuous,phc,0,1,0.164835165,0.117408907,0.130177515
ccedisruption,continuous,phc,0,1,0.132653061,0.118644068,0.122754491
ccedisruption,continuous,phc,0,1,0.26744186,0.091286307,0.137614679
ccedisruption,continuous,phc,0,1,0.138297872,0.139240506,0.13897281
ccedisruption,continuous,phc,0,1,0.275362319,0.149425287,0.175757576
ccedisruption,continuous,phc,0,1,0.188118812,0.211711712,0.204334365
ccedisruption,continuous,phc,0,1,0.178082192,0.116981132,0.130177515
ccedisruption,continuous,phc,0,1,0.196261682,0.191111111,0.192771084
ccedisruption,continuous,phc,0,1,0.325301205,0.175965665,0.215189873
ccedisruption,continuous,phc,0,1,0.109589041,0.077821012,0.084848485
ccedisruption,continuous,phc,0,1,0.201923077,0.221238938,0.215151515
ccedisruption,continuous,phc,0,1,0.147368421,0.18442623,0.174041298
ccedisruption,continuous,phc,0,1,0.170731707,0.146153846,0.152046784
ccedisruption,continuous,phc,0,1,0.247191011,0.167346939,0.188622754
ccedisruption,continuous,phc,0,1,0.195652174,0.147058824,0.160606061
ccedisruption,continuous,phc,0,1,0.153061224,0.198312236,0.185074627
ccedisruption,continuous,phc,0,1,0.290697674,0.112903226,0.158682635
ccedisruption,continuous,phc,0,1,0.211111111,0.163179916,0.176291793
ccedisruption,continuous,phc,0,1,0.218390805,0.217573222,0.217791411
ccedisruption,continuous,phc,0,1,0.210526316,0.138888889,0.155487805
ccedisruption,continuous,phc,0,1,0.151898734,0.120622568,0.12797619
ccedisruption,continuous,phc,0,1,0.130952381,0.123076923,0.125
ccedisruption,continuous,phc,0,1,0.233009709,0.172413793,0.191044776
ccedisruption,continuous,phc,0,1,0.231707317,0.151020408,0.171253823
ccedisruption,continuous,phc,0,1,0.135802469,0.119521912,0.123493976
ccedisruption,continuous,phc,0,1,0.243902439,0.125,0.154545455
ccedisruption,continuous,phc,0,1,0.186046512,0.170634921,0.174556213
ccedisruption,continuous,phc,0,1,0.21,0.179916318,0.18879056
ccedisruption,continuous,phc,0,1,0.227272727,0.159183673,0.177177177
ccedisruption,continuous,phc,0,1,0.144927536,0.08365019,0.096385542
ccedisruption,continuous,phc,0,1,0.137931034,0.130612245,0.13253012
ccedisruption,continuous,phc,0,1,0.162162162,0.253333333,0.223214286
ccedisruption,continuous,phc,0,1,0.148648649,0.164179104,0.160818713
ccedisruption,continuous,phc,0,1,0.159574468,0.182978723,0.176291793
ccedisruption,continuous,phc,0,1,0.21875,0.156,0.173410405
ccedisruption,continuous,phc,0,1,0.205607477,0.208510638,0.207602339
ccedisruption,continuous,phc,0,1,0.155844156,0.120622568,0.128742515
ccedisruption,continuous,phc,0,1,0.077922078,0.149019608,0.13253012
ccedisruption,continuous,phc,0,1,0.174418605,0.17578125,0.175438596
ccedisruption,continuous,phc,0,1,0.223300971,0.180257511,0.193452381
ccedisruption,continuous,phc,0,1,0.151515152,0.210526316,0.19266055
ccedisruption,continuous,phc,0,1,0.144329897,0.180672269,0.170149254
ccedisruption,continuous,phc,0,1,0.183908046,0.139442231,0.150887574
ccedisruption,continuous,phc,0,1,0.166666667,0.186147186,0.18018018
ccedisruption,continuous,phc,0,1,0.186666667,0.120155039,0.135135135
ccedisruption,continuous,phc,0,1,0.185185185,0.125490196,0.139880952
ccedisruption,continuous,phc,0,1,0.164705882,0.130801688,0.139751553
ccedisruption,continuous,phc,0,1,0.201834862,0.246696035,0.232142857
ccedisruption,continuous,phc,0,1,0.175675676,0.102766798,0.119266055
ccedisruption,continuous,phc,0,1,0.194444444,0.191304348,0.192307692
ccedisruption,continuous,phc,0,1,0.244186047,0.196,0.208333333
ccedisruption,continuous,phc,0,1,0.146067416,0.129554656,0.133928571
ccedisruption,continuous,phc,0,1,0.189473684,0.163934426,0.171091445
ccedisruption,continuous,phc,0,1,0.186666667,0.17578125,0.178247734
ccedisruption,continuous,phc,0,1,0.157894737,0.161290323,0.160349854
ccedisruption,continuous,phc,0,1,0.22826087,0.172995781,0.188449848
ccedisruption,continuous,phc,0,1,0.183673469,0.134782609,0.149390244
ccedisruption,continuous,phc,0,1,0.177083333,0.151515152,0.159021407
ccedisruption,continuous,phc,0,1,0.24137931,0.295774648,0.276595745
ccedisruption,continuous,phc,0,1,0.243589744,0.123076923,0.150887574
ccedisruption,continuous,phc,0,1,0.209876543,0.122047244,0.143283582
ccedisruption,continuous,phc,0,1,0.162790698,0.113445378,0.12654321
ccedisruption,continuous,phc,0,1,0.208333333,0.173728814,0.18373494
ccedisruption,continuous,phc,0,1,0.166666667,0.14893617,0.154302671
ccedisruption,continuous,phc,0,1,0.125,0.166666667,0.155688623
ccedisruption,continuous,phc,0,1,0.23255814,0.242677824,0.24
ccedisruption,continuous,phc,0,1,0.197530864,0.161290323,0.170212766
ccedisruption,continuous,phc,0,1,0.242105263,0.209016393,0.218289086
ccedisruption,continuous,phc,0,1,0.197802198,0.155378486,0.166666667
ccedisruption,continuous,phc,0,1,0.245283019,0.309734513,0.289156627
ccedisruption,continuous,phc,0,1,0.13253012,0.172131148,0.162079511
ccedisruption,continuous,phc,0,1,0.261363636,0.198380567,0.214925373
ccedisruption,continuous,phc,0,1,0.222222222,0.137254902,0.157738095
ccedisruption,continuous,phc,0,1,0.203883495,0.130801688,0.152941176
ccedisruption,continuous,phc,0,1,0.185714286,0.125,0.137724551
ccedisruption,continuous,phc,0,1,0.207317073,0.118577075,0.140298507
ccedisruption,continuous,phc,0,1,0.153061224,0.165938865,0.162079511
ccedisruption,continuous,phc,0,1,0.164835165,0.141078838,0.147590361
ccedisruption,continuous,phc,0,1,0.2,0.121568627,0.140298507
ccedisruption,continuous,phc,0,1,0.141025641,0.189922481,0.178571429
ccedisruption,continuous,phc,0,1,0.170212766,0.204255319,0.194528875
ccedisruption,continuous,phc,0,1,0.148148148,0.114754098,0.123076923
ccedisruption,continuous,phc,0,1,0.21875,0.231441048,0.227692308
ccedisruption,continuous,phc,0,1,0.12371134,0.11814346,0.119760479
ccedisruption,continuous,phc,0,1,0.118421053,0.11627907,0.116766467
ccedisruption,continuous,phc,0,1,0.222222222,0.162264151,0.175074184
ccedisruption,continuous,phc,0,1,0.22,0.138075314,0.162241888
ccedisruption,continuous,phc,0,1,0.088607595,0.138461538,0.126843658
ccedisruption,continuous,phc,0,1,0.262626263,0.278761062,0.273846154
ccedisruption,continuous,phc,0,1,0.232323232,0.211453744,0.217791411
ccedisruption,continuous,phc,0,1,0.149425287,0.1875,0.177370031
ccedisruption,continuous,phc,0,1,0.054794521,0.149019608,0.12804878
ccedisruption,continuous,phc,0,2,0.123809524,0.264069264,0.220238095
ccedisruption,continuous,phc,0,2,0.14893617,0.192622951,0.180473373
ccedisruption,continuous,phc,0,2,0.155555556,0.208333333,0.193939394
ccedisruption,continuous,phc,0,2,0.247524752,0.252136752,0.250746269
ccedisruption,continuous,phc,0,2,0.224137931,0.300970874,0.273291925
ccedisruption,continuous,phc,0,2,0.219047619,0.183035714,0.194528875
ccedisruption,continuous,phc,0,2,0.145833333,0.226890756,0.203592814
ccedisruption,continuous,phc,0,2,0.2,0.2,0.2
ccedisruption,continuous,phc,0,2,0.19047619,0.235555556,0.221212121
ccedisruption,continuous,phc,0,2,0.180851064,0.194092827,0.190332326
ccedisruption,continuous,phc,0,2,0.247619048,0.235555556,0.239393939
ccedisruption,continuous,phc,0,2,0.095238095,0.148594378,0.135135135
ccedisruption,continuous,phc,0,2,0.1875,0.115044248,0.136645963
ccedisruption,continuous,phc,0,2,0.213592233,0.242152466,0.233128834
ccedisruption,continuous,phc,0,2,0.150537634,0.175965665,0.168711656
ccedisruption,continuous,phc,0,2,0.171171171,0.339622642,0.281733746
ccedisruption,continuous,phc,0,2,0.232323232,0.227074236,0.228658537
ccedisruption,continuous,phc,0,2,0.193548387,0.180672269,0.18429003
ccedisruption,continuous,phc,0,2,0.146788991,0.240384615,0.208201893
ccedisruption,continuous,phc,0,2,0.159574468,0.232067511,0.211480363
ccedisruption,continuous,phc,0,2,0.114583333,0.161702128,0.148036254
ccedisruption,continuous,phc,0,2,0.230769231,0.152838428,0.175
ccedisruption,continuous,phc,0,2,0.25,0.254385965,0.253012048
ccedisruption,continuous,phc,0,2,0.201612903,0.222222222,0.214501511
ccedisruption,continuous,phc,0,2,0.214953271,0.204444444,0.207831325
ccedisruption,continuous,phc,0,2,0.179775281,0.148594378,0.156804734
ccedisruption,continuous,phc,0,2,0.203883495,0.219298246,0.214501511
ccedisruption,continuous,phc,0,2,0.207920792,0.176470588,0.186335404
ccedisruption,continuous,phc,0,2,0.134146341,0.138888889,0.137724551
ccedisruption,continuous,phc,0,2,0.280898876,0.149797571,0.18452381
ccedisruption,continuous,phc,0,2,0.171717172,0.150214592,0.156626506
ccedisruption,continuous,phc,0,2,0.280487805,0.248995984,0.256797583
ccedisruption,continuous,phc,0,2,0.081395349,0.186507937,0.159763314
ccedisruption,continuous,phc,0,2,0.155555556,0.146938776,0.149253731
ccedisruption,continuous,phc,0,2,0.202020202,0.150862069,0.166163142
ccedisruption,continuous,phc,0,2,0.188679245,0.158371041,0.168195719
ccedisruption,continuous,phc,0,2,0.142857143,0.245689655,0.215151515
ccedisruption,continuous,phc,0,2,0.114942529,0.141700405,0.134730539
ccedisruption,continuous,phc,0,2,0.276595745,0.163090129,0.195718654
ccedisruption,continuous,phc,0,2,0.244897959,0.228448276,0.233333333
ccedisruption,continuous,phc,0,2,0.11827957,0.076305221,0.087719298
ccedisruption,continuous,phc,0,2,0.202020202,0.211864407,0.208955224
ccedisruption,continuous,phc,0,2,0.186440678,0.225663717,0.212209302
ccedisruption,continuous,phc,0,2,0.201923077,0.227074236,0.219219219
ccedisruption,continuous,phc,0,2,0.15625,0.130252101,0.137724551
ccedisruption,continuous,phc,0,2,0.1875,0.146443515,0.158208955
ccedisruption,continuous,phc,0,2,0.202531646,0.201646091,0.201863354
ccedisruption,continuous,phc,0,2,0.130434783,0.179039301,0.165109034
ccedisruption,continuous,phc,0,2,0.180851064,0.265486726,0.240625
ccedisruption,continuous,phc,0,2,0.145631068,0.199134199,0.182634731
ccedisruption,continuous,phc,0,2,0.204301075,0.217777778,0.213836478
ccedisruption,continuous,phc,0,2,0.203883495,0.247863248,0.234421365
ccedisruption,continuous,phc,0,2,0.179775281,0.172268908,0.174311927
ccedisruption,continuous,phc,0,2,0.131578947,0.111111111,0.115853659
ccedisruption,continuous,phc,0,2,0.188679245,0.166666667,0.173780488
ccedisruption,continuous,phc,0,2,0.24,0.347280335,0.315634218
ccedisruption,continuous,phc,0,2,0.207317073,0.180672269,0.1875
ccedisruption,continuous,phc,0,2,0.117647059,0.209302326,0.179810726
ccedisruption,continuous,phc,0,2,0.191489362,0.262711864,0.242424242
ccedisruption,continuous,phc,0,2,0.163461538,0.165254237,0.164705882
ccedisruption,continuous,phc,0,2,0.231578947,0.147058824,0.171171171
ccedisruption,continuous,phc,0,2,0.2,0.275700935,0.249240122
ccedisruption,continuous,phc,0,2,0.247863248,0.390697674,0.340361446
ccedisruption,continuous,phc,0,2,0.170212766,0.233766234,0.215384615
ccedisruption,continuous,phc,0,2,0.247191011,0.17721519,0.196319018
ccedisruption,continuous,phc,0,2,0.144230769,0.192139738,0.177177177
ccedisruption,continuous,phc,0,2,0.210526316,0.347031963,0.3003003
ccedisruption,continuous,phc,0,2,0.170731707,0.12704918,0.13803681
ccedisruption,continuous,phc,0,2,0.126315789,0.16017316,0.150306748
ccedisruption,continuous,phc,0,2,0.193877551,0.231759657,0.220543807
ccedisruption,continuous,phc,0,2,0.203539823,0.19266055,0.196374622
ccedisruption,continuous,phc,0,2,0.215053763,0.152542373,0.170212766
ccedisruption,continuous,phc,0,2,0.234042553,0.194092827,0.205438066
ccedisruption,continuous,phc,0,2,0.172413793,0.27014218,0.235474006
ccedisruption,continuous,phc,0,2,0.171717172,0.219298246,0.204892966
ccedisruption,continuous,phc,0,2,0.215053763,0.128099174,0.152238806
ccedisruption,continuous,phc,0,2,0.225225225,0.25,0.241691843
ccedisruption,continuous,phc,0,2,0.231481481,0.344978166,0.308605341
ccedisruption,continuous,phc,0,2,0.243589744,0.146245059,0.16918429
ccedisruption,continuous,phc,0,2,0.1875,0.20754717,0.2
ccedisruption,continuous,phc,0,2,0.189189189,0.181467181,0.183183183
ccedisruption,continuous,phc,0,2,0.181818182,0.161572052,0.167682927
ccedisruption,continuous,phc,0,2,0.197802198,0.21399177,0.209580838
ccedisruption,continuous,phc,0,2,0.14893617,0.206751055,0.190332326
ccedisruption,continuous,phc,0,2,0.172413793,0.165991903,0.167664671
ccedisruption,continuous,phc,0,2,0.173228346,0.318627451,0.262839879
ccedisruption,continuous,phc,0,2,0.226804124,0.181818182,0.195121951
ccedisruption,continuous,phc,0,2,0.236111111,0.125984252,0.150306748
ccedisruption,continuous,phc,0,2,0.25,0.199095023,0.214953271
ccedisruption,continuous,phc,0,2,0.183673469,0.18220339,0.182634731
ccedisruption,continuous,phc,0,2,0.188118812,0.193965517,0.192192192
ccedisruption,continuous,phc,0,2,0.132743363,0.226851852,0.194528875
ccedisruption,continuous,phc,0,2,0.170454545,0.143459916,0.150769231
ccedisruption,continuous,phc,0,2,0.259259259,0.202479339,0.216718266
ccedisruption,continuous,phc,0,2,0.163934426,0.316582915,0.258566978
ccedisruption,continuous,phc,0,2,0.163265306,0.155172414,0.157575758
ccedisruption,continuous,phc,0,2,0.235294118,0.346938776,0.318181818
ccedisruption,continuous,phc,0,2,0.275590551,0.388059701,0.344512195
ccedisruption,continuous,phc,0,2,0.168421053,0.137168142,0.146417445
ccedisruption,continuous,phc,0,2,0.177083333,0.2,0.193452381
ccedisruption,continuous,phc,0,3,0.241071429,0.195121951,0.211356467
ccedisruption,continuous,phc,0,3,0.258064516,0.172566372,0.197492163
ccedisruption,continuous,phc,0,3,0.25210084,0.267605634,0.262048193
ccedisruption,continuous,phc,0,3,0.262626263,0.25462963,0.257142857
ccedisruption,continuous,phc,0,3,0.248062016,0.343137255,0.306306306
ccedisruption,continuous,phc,0,3,0.224137931,0.280193237,0.26006192
ccedisruption,continuous,phc,0,3,0.193877551,0.191964286,0.192546584
ccedisruption,continuous,phc,0,3,0.281818182,0.263157895,0.269230769
ccedisruption,continuous,phc,0,3,0.168224299,0.162995595,0.164670659
ccedisruption,continuous,phc,0,3,0.179775281,0.102564103,0.123839009
ccedisruption,continuous,phc,0,3,0.235294118,0.291479821,0.273846154
ccedisruption,continuous,phc,0,3,0.159574468,0.138528139,0.144615385
ccedisruption,continuous,phc,0,3,0.253012048,0.154811715,0.180124224
ccedisruption,continuous,phc,0,3,0.212389381,0.31797235,0.281818182
ccedisruption,continuous,phc,0,3,0.195402299,0.161157025,0.170212766
ccedisruption,continuous,phc,0,3,0.278688525,0.388059701,0.346749226
ccedisruption,continuous,phc,0,3,0.27173913,0.254464286,0.259493671
ccedisruption,continuous,phc,0,3,0.254098361,0.37254902,0.328220859
ccedisruption,continuous,phc,0,3,0.288,0.466666667,0.396875
ccedisruption,continuous,phc,0,3,0.207207207,0.294930876,0.265243902
ccedisruption,continuous,phc,0,3,0.178571429,0.152073733,0.161094225
ccedisruption,continuous,phc,0,3,0.262626263,0.274418605,0.270700637
ccedisruption,continuous,phc,0,3,0.188888889,0.217391304,0.209375
ccedisruption,continuous,phc,0,3,0.158333333,0.255924171,0.220543807
ccedisruption,continuous,phc,0,3,0.211111111,0.220338983,0.217791411
ccedisruption,continuous,phc,0,3,0.235955056,0.134453782,0.162079511
ccedisruption,continuous,phc,0,3,0.225806452,0.180672269,0.193353474
ccedisruption,continuous,phc,0,3,0.262626263,0.257918552,0.259375
ccedisruption,continuous,phc,0,3,0.157407407,0.226666667,0.204204204
ccedisruption,continuous,phc,0,3,0.191919192,0.153508772,0.165137615
ccedisruption,continuous,phc,0,3,0.252747253,0.219730942,0.229299363
ccedisruption,continuous,phc,0,3,0.32183908,0.235042735,0.258566978
ccedisruption,continuous,phc,0,3,0.24137931,0.277511962,0.264615385
ccedisruption,continuous,phc,0,3,0.264705882,0.293333333,0.28440367
ccedisruption,continuous,phc,0,3,0.25,0.172413793,0.196428571
ccedisruption,continuous,phc,0,3,0.254901961,0.268518519,0.264150943
ccedisruption,continuous,phc,0,3,0.198198198,0.32195122,0.278481013
ccedisruption,continuous,phc,0,3,0.142857143,0.124481328,0.129518072
ccedisruption,continuous,phc,0,3,0.230769231,0.256410256,0.249230769
ccedisruption,continuous,phc,0,3,0.23,0.214592275,0.219219219
ccedisruption,continuous,phc,0,3,0.287037037,0.318584071,0.308383234
ccedisruption,continuous,phc,0,3,0.212389381,0.194444444,0.200607903
ccedisruption,continuous,phc,0,3,0.278350515,0.253275109,0.260736196
ccedisruption,continuous,phc,0,3,0.242105263,0.2760181,0.265822785
ccedisruption,continuous,phc,0,3,0.214285714,0.236363636,0.228915663
ccedisruption,continuous,phc,0,3,0.185185185,0.192139738,0.189910979
ccedisruption,continuous,phc,0,3,0.131868132,0.132780083,0.13253012
ccedisruption,continuous,phc,0,3,0.219047619,0.203539823,0.208459215
ccedisruption,continuous,phc,0,3,0.232142857,0.253658537,0.246056782
ccedisruption,continuous,phc,0,3,0.235294118,0.186440678,0.201183432
ccedisruption,continuous,phc,0,3,0.2,0.165137615,0.176829268
ccedisruption,continuous,phc,0,3,0.186046512,0.290456432,0.262996942
ccedisruption,continuous,phc,0,3,0.192307692,0.214285714,0.207317073
ccedisruption,continuous,phc,0,3,0.269662921,0.213114754,0.228228228
ccedisruption,continuous,phc,0,3,0.21978022,0.252212389,0.242902208
ccedisruption,continuous,phc,0,3,0.274336283,0.191780822,0.219879518
ccedisruption,continuous,phc,0,3,0.151898734,0.148760331,0.14953271
ccedisruption,continuous,phc,0,3,0.23853211,0.240196078,0.239616613
ccedisruption,continuous,phc,0,3,0.237623762,0.195454545,0.208722741
ccedisruption,continuous,phc,0,3,0.158878505,0.165919283,0.163636364
ccedisruption,continuous,phc,0,3,0.223300971,0.255319149,0.24556213
ccedisruption,continuous,phc,0,3,0.274509804,0.259259259,0.264150943
ccedisruption,continuous,phc,0,3,0.254098361,0.386792453,0.338323353
ccedisruption,continuous,phc,0,3,0.234693878,0.286956522,0.271341463
ccedisruption,continuous,phc,0,3,0.158878505,0.17699115,0.171171171
ccedisruption,continuous,phc,0,3,0.177570093,0.143518519,0.154798762
ccedisruption,continuous,phc,0,3,0.237288136,0.381188119,0.328125
ccedisruption,continuous,phc,0,3,0.168316832,0.113043478,0.129909366
ccedisruption,continuous,phc,0,3,0.166666667,0.170040486,0.169139466
ccedisruption,continuous,phc,0,3,0.198198198,0.238095238,0.224299065
ccedisruption,continuous,phc,0,3,0.209677419,0.281690141,0.255192878
ccedisruption,continuous,phc,0,3,0.194174757,0.19047619,0.191693291
ccedisruption,continuous,phc,0,3,0.172727273,0.149321267,0.157099698
ccedisruption,continuous,phc,0,3,0.269565217,0.308900524,0.294117647
ccedisruption,continuous,phc,0,3,0.28125,0.257731959,0.267080745
ccedisruption,continuous,phc,0,3,0.175257732,0.103896104,0.125
ccedisruption,continuous,phc,0,3,0.232758621,0.285046729,0.266666667
ccedisruption,continuous,phc,0,3,0.308411215,0.32,0.31626506
ccedisruption,continuous,phc,0,3,0.151515152,0.130434783,0.136778116
ccedisruption,continuous,phc,0,3,0.303571429,0.311004785,0.308411215
ccedisruption,continuous,phc,0,3,0.25,0.218106996,0.226299694
ccedisruption,continuous,phc,0,3,0.226415094,0.166666667,0.186335404
ccedisruption,continuous,phc,0,3,0.227272727,0.353773585,0.310559006
ccedisruption,continuous,phc,0,3,0.105882353,0.202479339,0.177370031
ccedisruption,continuous,phc,0,3,0.2,0.167420814,0.17791411
ccedisruption,continuous,phc,0,3,0.219047619,0.219178082,0.219135802
ccedisruption,continuous,phc,0,3,0.24137931,0.290640394,0.272727273
ccedisruption,continuous,phc,0,3,0.247524752,0.216450216,0.225903614
ccedisruption,continuous,phc,0,3,0.316326531,0.22173913,0.25
ccedisruption,continuous,phc,0,3,0.207920792,0.224669604,0.219512195
ccedisruption,continuous,phc,0,3,0.161290323,0.22907489,0.209375
ccedisruption,continuous,phc,0,3,0.216216216,0.228971963,0.224615385
ccedisruption,continuous,phc,0,3,0.17,0.125,0.138888889
ccedisruption,continuous,phc,0,3,0.182692308,0.208695652,0.200598802
ccedisruption,continuous,phc,0,3,0.177083333,0.298245614,0.262345679
ccedisruption,continuous,phc,0,3,0.180851064,0.18907563,0.186746988
ccedisruption,continuous,phc,0,3,0.277777778,0.487179487,0.404984424
ccedisruption,continuous,phc,0,3,0.330275229,0.33492823,0.333333333
ccedisruption,continuous,phc,0,3,0.1875,0.145374449,0.157894737
ccedisruption,continuous,phc,0,3,0.208791209,0.300884956,0.27444795
ccedisruption,continuous,phc,0,4,0.194174757,0.198156682,0.196875
ccedisruption,continuous,phc,0,4,0.237623762,0.325358852,0.296774194
ccedisruption,continuous,phc,0,4,0.231404959,0.419191919,0.347962382
ccedisruption,continuous,phc,0,4,0.213592233,0.28708134,0.262820513
ccedisruption,continuous,phc,0,4,0.313043478,0.362318841,0.344720497
ccedisruption,continuous,phc,0,4,0.231404959,0.318627451,0.286153846
ccedisruption,continuous,phc,0,4,0.205882353,0.200934579,0.202531646
ccedisruption,continuous,phc,0,4,0.217391304,0.23902439,0.23125
ccedisruption,continuous,phc,0,4,0.206896552,0.232227488,0.22324159
ccedisruption,continuous,phc,0,4,0.252525253,0.179824561,0.201834862
ccedisruption,continuous,phc,0,4,0.273584906,0.399038462,0.356687898
ccedisruption,continuous,phc,0,4,0.136842105,0.127853881,0.130573248
ccedisruption,continuous,phc,0,4,0.278481013,0.168067227,0.195583596
ccedisruption,continuous,phc,0,4,0.224299065,0.376106195,0.327327327
ccedisruption,continuous,phc,0,4,0.153061224,0.169565217,0.164634146
ccedisruption,continuous,phc,0,4,0.287037037,0.361502347,0.336448598
ccedisruption,continuous,phc,0,4,0.321100917,0.308823529,0.313099042
ccedisruption,continuous,phc,0,4,0.192307692,0.293838863,0.26031746
ccedisruption,continuous,phc,0,4,0.3359375,0.425,0.390243902
ccedisruption,continuous,phc,0,4,0.333333333,0.497005988,0.422077922
ccedisruption,continuous,phc,0,4,0.179245283,0.214611872,0.203076923
ccedisruption,continuous,phc,0,4,0.265486726,0.323671498,0.303125
ccedisruption,continuous,phc,0,4,0.247524752,0.266666667,0.260736196
ccedisruption,continuous,phc,0,4,0.23,0.272727273,0.258899676
ccedisruption,continuous,phc,0,4,0.189473684,0.197478992,0.195195195
ccedisruption,continuous,phc,0,4,0.1875,0.231441048,0.218461538
ccedisruption,continuous,phc,0,4,0.191919192,0.339207048,0.294478528
ccedisruption,continuous,phc,0,4,0.301587302,0.38974359,0.355140187
ccedisruption,continuous,phc,0,4,0.181034483,0.261904762,0.233128834
ccedisruption,continuous,phc,0,4,0.16,0.237668161,0.213622291
ccedisruption,continuous,phc,0,4,0.252173913,0.397905759,0.343137255
ccedisruption,continuous,phc,0,4,0.180722892,0.222222222,0.211656442
ccedisruption,continuous,phc,0,4,0.241666667,0.263157895,0.255319149
ccedisruption,continuous,phc,0,4,0.228346457,0.32972973,0.288461538
ccedisruption,continuous,phc,0,4,0.123595506,0.163793103,0.152647975
ccedisruption,continuous,phc,0,4,0.246153846,0.328125,0.295031056
ccedisruption,continuous,phc,0,4,0.190909091,0.36407767,0.303797468
ccedisruption,continuous,phc,0,4,0.181818182,0.116182573,0.133738602
ccedisruption,continuous,phc,0,4,0.237623762,0.278761062,0.266055046
ccedisruption,continuous,phc,0,4,0.174757282,0.233009709,0.213592233
ccedisruption,continuous,phc,0,4,0.278846154,0.256521739,0.263473054
ccedisruption,continuous,phc,0,4,0.230769231,0.352380952,0.312101911
ccedisruption,continuous,phc,0,4,0.15,0.236734694,0.215384615
ccedisruption,continuous,phc,0,4,0.158415842,0.248868778,0.220496894
ccedisruption,continuous,phc,0,4,0.262626263,0.21719457,0.23125
ccedisruption,continuous,phc,0,4,0.27027027,0.164383562,0.2
ccedisruption,continuous,phc,0,4,0.142857143,0.173553719,0.166144201
ccedisruption,continuous,phc,0,4,0.294642857,0.310679612,0.305031447
ccedisruption,continuous,phc,0,4,0.247311828,0.22972973,0.234920635
ccedisruption,continuous,phc,0,4,0.23255814,0.215767635,0.220183486
ccedisruption,continuous,phc,0,4,0.235849057,0.31840796,0.28990228
ccedisruption,continuous,phc,0,4,0.26,0.230769231,0.239875389
ccedisruption,continuous,phc,0,4,0.193877551,0.242009132,0.227129338
ccedisruption,continuous,phc,0,4,0.222222222,0.233480176,0.230283912
ccedisruption,continuous,phc,0,4,0.207207207,0.204761905,0.205607477
ccedisruption,continuous,phc,0,4,0.296296296,0.309859155,0.30529595
ccedisruption,continuous,phc,0,4,0.186046512,0.133333333,0.147239264
ccedisruption,continuous,phc,0,4,0.160714286,0.195876289,0.183006536
ccedisruption,continuous,phc,0,4,0.236363636,0.265116279,0.255384615
ccedisruption,continuous,phc,0,4,0.180952381,0.182692308,0.182108626
ccedisruption,continuous,phc,0,4,0.207207207,0.298165138,0.267477204
ccedisruption,continuous,phc,0,4,0.205128205,0.333333333,0.285714286
ccedisruption,continuous,phc,0,4,0.308333333,0.429951691,0.385321101
ccedisruption,continuous,phc,0,4,0.245762712,0.224299065,0.231927711
ccedisruption,continuous,phc,0,4,0.198198198,0.207373272,0.204268293
ccedisruption,continuous,phc,0,4,0.205607477,0.199052133,0.201257862
ccedisruption,continuous,phc,0,4,0.289256198,0.37037037,0.338709677
ccedisruption,continuous,phc,0,4,0.295918367,0.204444444,0.232198142
ccedisruption,continuous,phc,0,4,0.191919192,0.216216216,0.208722741
ccedisruption,continuous,phc,0,4,0.2,0.259259259,0.23566879
ccedisruption,continuous,phc,0,4,0.202020202,0.328828829,0.289719626
ccedisruption,continuous,phc,0,4,0.288135593,0.341463415,0.321981424
ccedisruption,continuous,phc,0,4,0.180851064,0.248868778,0.228571429
ccedisruption,continuous,phc,0,4,0.234782609,0.354166667,0.309446254
ccedisruption,continuous,phc,0,4,0.230088496,0.306976744,0.280487805
ccedisruption,continuous,phc,0,4,0.107526882,0.13559322,0.127659574
ccedisruption,continuous,phc,0,4,0.301724138,0.445,0.392405063
