Birth Latitude,Birth Longitude,Births,Location ID,key,AWC Latitude,AWC Longitude,AWC Name,AWC_ID,Distance
17.3870836,77.7370822,4.24764776,1049,1,17.3845,77.7361,ANNASAGER-1,1510061,0.30560549726369834
17.3870836,77.7454156,3.43244243,1050,1,17.3864,77.7428,BUGGAPUR,1510064,0.2877733269748413
17.3870836,77.7537489,4.29055357,1051,1,17.3946,77.7548,Lingampalli,1510253,0.8431947488427498
17.3870836,77.76208220000002,4.29055357,1052,1,17.3946,77.7548,Lingampalli,1510253,1.1382650187570742
17.3870836,77.77041559999998,4.29055357,1053,1,17.3793,77.7761,Malshetpally,1506108,1.0549620665909447
17.3870836,77.77874890000002,4.29055357,1054,1,17.3793,77.7761,Malshetpally,1506108,0.9099985582300945
17.3870836,77.7870822,4.28719568,1055,1,17.3974,77.7797,Kankanalpally,1506057,1.3890725142796718
17.3870836,77.7954156,4.29055357,1056,1,17.3823,77.8115,M D Pally -I,1511020,1.787767972865082
17.3870836,77.8037489,4.29055357,1057,1,17.3823,77.8115,M D Pally -I,1511020,0.9795187536069859
17.3870836,77.8120822,3.90440392,1058,1,17.3823,77.8115,M D Pally -I,1511020,0.5354878691025463
17.3870836,77.8370822,4.29055357,1059,1,17.3812,77.8142,M D Pally -I I,1511021,2.5147558126985445
17.3870836,77.8537489,4.29055357,1060,1,17.3898,77.8644,Madanapally I,1511016,1.169889374737049
17.3870836,77.8620822,4.03312063,1061,1,17.3898,77.8644,Madanapally I,1511016,0.38951938780667167
17.3870836,77.8704156,4.11893129,1062,1,17.3898,77.8644,Madanapally I,1511016,0.7061916247545905
17.3870836,77.8787489,4.1618371,1063,1,17.3898,77.8644,Madanapally I,1511016,1.552281093479033
17.3870836,77.88708220000002,4.07602596,1064,1,17.3988,77.899,Mamdhanpally,1511071,1.815634831160685
17.3870836,77.89541559999998,4.29055357,1065,1,17.3988,77.899,Mamdhanpally,1511071,1.357188285617953
17.3870836,77.90374890000002,4.29055357,1066,1,17.3988,77.899,Mamdhanpally,1511071,1.396862070553529
17.3870836,77.9120822,4.29055357,1067,1,17.3828,77.9178,Narayanpur,1511019,0.7713735764084972
17.3870836,77.9204156,4.29055357,1068,1,17.3854,77.9252,Mulamada,1511078,0.5411108648691502
17.3870836,77.9287489,3.99021482,1069,1,17.3854,77.9252,Mulamada,1511078,0.4205556231443964
17.3870836,77.9370822,4.29055357,1070,1,17.3895,77.9418,Pendlimadgu,1511022,0.5681704178609722
17.3870836,77.94541559999998,4.24764776,1071,1,17.3895,77.9418,Pendlimadgu,1511022,0.46839412393143964
