Birth Latitude,Birth Longitude,Births,Location ID,key,PHC_ID,Primary Health Centre Name,Primary Health Centre Location,Mandal,PHC Latitude,PHC Longitude,PHC Full Name,Distance
17.3787502,77.9954156,13.64672184,1134,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",2.25853871633787
17.3787502,78.0037489,4.29055357,1135,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",2.5566097065383513
17.3787502,78.01208220000002,4.29055357,1136,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",3.0879976565156064
17.3787502,78.02041559999998,7.40927649,1137,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",3.7549287986310715
17.3787502,78.02874890000002,4.29055357,1138,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",4.497491069708032
17.3787502,78.0370822,4.29055357,1139,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",5.283898353702816
17.3787502,78.0454156,4.29055357,1140,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",6.097218907113816
17.3787502,78.0537489,4.29055357,1141,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",6.927964601346155
17.3704169,77.45374890000002,3.77540684,1142,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",9.961095932486437
17.3704169,77.4620822,3.9788332,1143,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",9.11192036533198
17.3704169,77.4704156,3.28353024,1144,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",8.270125928166017
17.3704169,77.52874890000002,3.66681552,1145,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",3.1264231930541224
17.3704169,77.5370822,3.08584142,1146,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.7672732773199353
17.3704169,77.5454156,2.60548759,1147,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.665610521877667
17.3704169,77.5537489,2.16971779,1148,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.849134855998904
17.3704169,77.5620822,1.34779871,1149,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",3.2701766458724237
17.3704169,77.57041559999998,1.24855888,1150,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",3.851622532050569
17.3704169,77.57874890000002,1.47651529,1151,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",4.532139951583153
17.3704169,77.5870822,1.22076046,1152,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",5.273517310376943
17.3704169,77.5954156,2.62153625,1153,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",6.05344433839966
17.3704169,77.6037489,2.47677112,1154,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",6.8587674629409765
17.3704169,77.6120822,3.94227386,1155,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",6.236742763862277
17.3704169,77.6204156,4.29055357,1156,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",5.56062439734336
17.3704169,77.6287489,4.29055357,1157,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",4.950627708499602
17.3704169,77.63708220000002,4.29055357,1158,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",4.434114147266164
17.3704169,77.64541559999998,4.29055357,1159,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",4.0470327869279865
17.3704169,77.65374890000002,4.29055357,1160,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.8288525468556416
17.3704169,77.6620822,4.29055357,1161,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.8087047449485283
17.3704169,77.6704156,4.29055357,1162,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.9895940544098387
17.3704169,77.6787489,4.29055357,1163,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",4.346488769392624
17.3704169,77.6870822,4.29055357,1164,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",4.382891877179649
17.3704169,77.69541559999998,4.29055357,1165,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",3.621963599871505
17.3704169,77.70374890000002,4.07602596,1166,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",2.931199252092183
17.3704169,77.7120822,4.29055357,1167,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",2.372674639870265
17.3704169,77.7204156,4.29055357,1168,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",2.057080603230568
17.3704169,77.7287489,4.28383923,1169,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",2.097128893143486
17.3704169,77.7370822,2.74091864,1170,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",1.791882879887025
17.3704169,77.7454156,1.07263839,1171,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",1.562763089879518
17.3704169,77.77041559999998,1.97197616,1172,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.085599156408948
17.3704169,77.77874890000002,4.24261236,1173,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.874097256699395
17.3704169,77.7954156,4.27376747,1174,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",5.538625408358384
17.3704169,77.8037489,4.29055357,1175,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",6.391894229237402
17.3704169,77.8120822,4.29055357,1176,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",7.252608058144115
17.3704169,77.82041559999998,4.29055357,1177,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",8.118409690081972
17.3704169,77.82874890000002,4.29055357,1178,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",8.98781114455501
17.3704169,77.8370822,4.29055357,1179,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",8.408111086152893
17.3704169,77.8454156,4.29055357,1180,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",7.632820072074683
17.3704169,77.8537489,4.29055357,1181,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",6.883908651896784
17.3704169,77.8620822,4.29055357,1182,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",6.170975746193197
17.3704169,77.8704156,4.29055357,1183,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",5.5080022459134765
17.3704169,77.8787489,4.29055357,1184,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.915264531218955
17.3704169,77.88708220000002,4.28887463,1185,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.421091424511373
17.3704169,77.89541559999998,3.43244243,1186,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.061617099290444
17.3704169,77.90374890000002,46.39331436,1187,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",3.874525884882461
17.3704169,77.9120822,4.29055357,1188,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",3.8847980027780085
17.3704169,77.9204156,4.29055357,1189,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.090950579979332
17.3704169,77.9287489,4.29055357,1190,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.465934923941298
17.3704169,77.9370822,4.29055357,1191,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.971695902910776
17.3704169,77.94541559999998,4.1618371,1192,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",5.105755403473821
17.3704169,77.95374890000002,4.29055357,1193,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",4.256556524380923
17.3704169,77.9620822,4.29055357,1194,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",3.425215331181144
17.3704169,77.9704156,4.29055357,1195,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",2.6287201513728844
17.3704169,77.9787489,4.29055357,1196,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",1.9111770947761122
17.3704169,77.9870822,4.29055357,1197,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",1.3997562583172687
17.3704169,77.9954156,4.29055357,1198,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",1.3528993165624235
17.3704169,78.0037489,4.29055357,1199,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",1.8071131446397382
17.3704169,78.01208220000002,4.29055357,1200,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",2.5030522800728217
17.3704169,78.02041559999998,4.29055357,1201,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",3.2907809264326118
17.362083600000002,77.45374890000002,4.84416437,1202,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",9.754593947032589
17.362083600000002,77.4620822,4.38931608,1203,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",8.885664139514793
17.362083600000002,77.4704156,4.21258688,1204,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",8.020115461101726
17.362083600000002,77.52041559999998,3.43291354,1205,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",3.0627454256773126
17.362083600000002,77.52874890000002,4.29055357,1206,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.3872841645411986
17.362083600000002,77.5370822,4.29055357,1207,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",1.8926988258603699
17.362083600000002,77.5454156,4.29055357,1208,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",1.7406785443053168
17.362083600000002,77.5537489,4.29055357,1209,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.010496900549674
17.362083600000002,77.5620822,4.20474195,1210,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.5726835806414794
17.362083600000002,77.57041559999998,4.29055357,1211,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",3.2802179693841267
17.362083600000002,77.57874890000002,3.94059491,1212,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",4.057756246351752
17.362083600000002,77.5870822,2.91589785,1213,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",4.871899894904876
17.362083600000002,77.5954156,4.29055357,1214,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",5.707014439074215
17.362083600000002,77.6037489,4.29055357,1215,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",6.50155869602133
17.362083600000002,77.6120822,4.29055357,1216,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",5.720928153999707
17.362083600000002,77.6204156,4.29055357,1217,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",4.975162280176883
17.362083600000002,77.6287489,4.29055357,1218,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",4.282536543520174
17.362083600000002,77.63708220000002,4.29055357,1219,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.6732209904676276
17.362083600000002,77.64541559999998,4.20474195,1220,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.195232277797622
17.362083600000002,77.65374890000002,3.43244243,1221,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",2.9139438288880486
17.362083600000002,77.6620822,4.29055357,1222,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",2.8874178171901055
17.362083600000002,77.6704156,4.29055357,1223,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.1221586545582625
17.362083600000002,77.6787489,3.90440392,1224,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.5669474089930056
17.362083600000002,77.6870822,4.29055357,1225,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",4.038784607768619
17.362083600000002,77.69541559999998,4.29055357,1226,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",3.196933410351864
17.362083600000002,77.70374890000002,4.29055357,1227,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",2.386102704992807
17.362083600000002,77.7120822,4.29055357,1228,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",1.652575958758245
17.362083600000002,77.7287489,4.29055357,1229,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",1.22446557300886
17.362083600000002,77.7370822,4.03312063,1230,1,17,Primary Health Centre,Nagasamander,Dharur,17.352184,77.72369599999999,"Primary Health Centre, Nagasamander, Dharur",1.7972508982537407
17.362083600000002,77.7454156,0.60067749,1231,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",2.4893768970427463
17.362083600000002,77.76208220000002,2.91421938,1232,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.058130297460858
17.362083600000002,77.77041559999998,4.28551722,1233,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.643626367578504
17.362083600000002,77.77874890000002,4.29055357,1234,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",4.331739859045047
17.362083600000002,77.7870822,4.29055357,1235,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",5.080951673313104
17.362083600000002,77.7954156,4.29055357,1236,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",5.867914874459068
17.362083600000002,77.8037489,4.29055357,1237,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",6.679283539527066
17.362083600000002,77.8120822,4.29055357,1238,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",7.507154905845936
17.362083600000002,77.82041559999998,4.29055357,1239,1,16,Primary Health Centre,Dharur,Dharur,17.303668,77.77538299999999,"Primary Health Centre, Dharur, Dharur",8.064754155057349
17.362083600000002,77.82874890000002,4.29055357,1240,1,16,Primary Health Centre,Dharur,Dharur,17.303668,77.77538299999999,"Primary Health Centre, Dharur, Dharur",8.618522104954186
17.362083600000002,77.8370822,4.03312063,1241,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",8.025888667616757
17.362083600000002,77.8454156,4.29055357,1242,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",7.209572369926411
17.362083600000002,77.8537489,4.29055357,1243,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",6.411372364658784
17.362083600000002,77.8620822,4.29055357,1244,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",5.638972940093735
17.362083600000002,77.8704156,4.29055357,1245,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.904570410013985
17.362083600000002,77.8787489,3.86149812,1246,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.2280334330901574
17.362083600000002,77.88708220000002,5.84823608,1247,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",3.6417414706777045
17.362083600000002,77.89541559999998,4.29055357,1248,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",3.195751303448888
17.362083600000002,77.90374890000002,4.29055357,1249,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",2.954314855607068
17.362083600000002,77.9120822,4.29055357,1250,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",2.967774347761527
17.362083600000002,77.9204156,4.29055357,1251,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",3.2329522810621016
17.362083600000002,77.9287489,4.29055357,1252,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",3.6960552508541444
17.362083600000002,77.9370822,4.29055357,1253,1,1,Area Hospital,Vikarabad,Vikarabad,17.335756,77.90749100000001,"Area Hospital, Vikarabad, Vikarabad",4.293509847947884
17.362083600000002,77.94541559999998,4.1618371,1254,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",4.951407052689116
17.362083600000002,77.95374890000002,4.20474195,1255,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",4.070086660109179
17.362083600000002,77.9620822,4.29055357,1256,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",3.1904767039505524
17.362083600000002,77.9704156,4.29055357,1257,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",2.3145176316401948
17.362083600000002,77.9787489,4.29055357,1258,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",1.4488864575062426
17.362083600000002,77.9870822,4.29055357,1259,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",0.6371143160816413
17.362083600000002,77.9954156,4.29055357,1260,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",0.5262392647634059
17.362083600000002,78.0037489,3.94730902,1261,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",1.3085543163033215
17.362083600000002,78.01208220000002,4.29055357,1262,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",2.1707288222685635
17.362083600000002,78.02041559999998,4.29055357,1263,1,10,Primary Health Centre,Siddaloor,Vikarabad,17.358712,77.991936,"Primary Health Centre, Siddaloor, Vikarabad",3.0456919701943796
17.353750199999997,77.45374890000002,4.91836262,1264,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",9.633172192962256
17.353750199999997,77.4620822,5.10385513,1265,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",8.752153701144785
17.353750199999997,77.4704156,4.29055357,1266,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",7.871896474266842
17.353750199999997,77.4787489,3.99427748,1267,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",6.992713121952646
17.353750199999997,77.4870822,2.62933302,1268,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",6.115051721693357
17.353750199999997,77.4954156,3.56153607,1269,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",5.239666639544882
17.353750199999997,77.5037489,3.7915628,1270,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",4.367954003933877
17.353750199999997,77.51208220000002,4.27496004,1271,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",3.502638430123257
17.353750199999997,77.52041559999998,4.29055357,1272,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.6499838332589345
17.353750199999997,77.52874890000002,4.29055357,1273,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",1.8278301692989498
17.353750199999997,77.5370822,4.29055357,1274,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",1.106367964777489
17.353750199999997,77.5454156,4.03312063,1275,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",0.8195595868405264
17.353750199999997,77.5537489,4.11893129,1276,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",1.297636279689438
17.353750199999997,77.5620822,4.29055357,1277,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.064117256808579
17.353750199999997,77.57041559999998,4.29055357,1278,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",2.8986026634663533
17.353750199999997,77.57874890000002,4.29055357,1279,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",3.756023504749651
17.353750199999997,77.5870822,4.29055357,1280,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",4.62364205468891
17.353750199999997,77.5954156,4.29055357,1281,1,27,Primary Health Centre,Gingurthy,Tandur,17.346473,77.544191,"Primary Health Centre, Gingurthy, Tandur",5.496641941995322
17.353750199999997,77.6037489,4.03312063,1282,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",6.1497939843160845
17.353750199999997,77.6120822,4.29055357,1283,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",5.317733155265614
17.353750199999997,77.6204156,4.29055357,1284,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",4.505679102506689
17.353750199999997,77.6287489,4.29055357,1285,1,20,Primary Health Centre,Peddemul,Peddemul,17.336313699999998,77.65873520000001,"Primary Health Centre, Peddemul, Peddemul",3.7267589547564146
