scenario_name,ss_mode,ss_replenishment_source,phc_replenishment_disrupt,annual_cce_disruptions,phc,ss,overall
baseline,continuous,dvs,0,0,0.11428571428571428,0.14444444444444443,0.13823529411764707
baseline,continuous,dvs,0,0,0.13924050632911392,0.1484375,0.14626865671641792
baseline,continuous,dvs,0,0,0.17142857142857143,0.1348314606741573,0.142433234421365
baseline,continuous,dvs,0,0,0.22077922077922077,0.16091954022988506,0.17455621301775148
baseline,continuous,dvs,0,0,0.1111111111111111,0.11372549019607843,0.11304347826086956
baseline,continuous,dvs,0,0,0.25925925925925924,0.14056224899598393,0.1696969696969697
baseline,continuous,dvs,0,0,0.078125,0.1320754716981132,0.12158054711246201
baseline,continuous,dvs,0,0,0.19753086419753085,0.14942528735632185,0.1608187134502924
baseline,continuous,dvs,0,0,0.24742268041237114,0.12301587301587301,0.15759312320916904
baseline,continuous,dvs,0,0,0.136986301369863,0.10305343511450382,0.11044776119402985
baseline,continuous,dvs,0,0,0.13157894736842105,0.14339622641509434,0.14076246334310852
baseline,continuous,dvs,0,0,0.14285714285714285,0.11538461538461539,0.12166172106824925
baseline,continuous,dvs,0,0,0.1518987341772152,0.1346153846153846,0.13864306784660768
baseline,continuous,dvs,0,0,0.08108108108108109,0.11278195488721804,0.10588235294117647
baseline,continuous,dvs,0,0,0.13333333333333333,0.1044776119402985,0.11078717201166181
baseline,continuous,dvs,0,0,0.17333333333333334,0.09811320754716982,0.11470588235294117
baseline,continuous,dvs,0,0,0.1518987341772152,0.09195402298850575,0.10588235294117647
baseline,continuous,dvs,0,0,0.13157894736842105,0.1383399209486166,0.13677811550151975
baseline,continuous,dvs,0,0,0.19230769230769232,0.10305343511450382,0.12352941176470589
baseline,continuous,dvs,0,0,0.20967741935483872,0.13909774436090225,0.1524390243902439
baseline,continuous,dvs,0,0,0.15217391304347827,0.1346938775510204,0.1394658753709199
baseline,continuous,dvs,0,0,0.21794871794871795,0.1484375,0.16467065868263472
baseline,continuous,dvs,0,0,0.25,0.16287878787878787,0.18313953488372092
baseline,continuous,dvs,0,0,0.17567567567567569,0.13127413127413126,0.14114114114114115
baseline,continuous,dvs,0,0,0.17567567567567569,0.16666666666666666,0.16863905325443787
baseline,continuous,dvs,0,0,0.13924050632911392,0.16091954022988506,0.15588235294117647
baseline,continuous,dvs,0,0,0.1744186046511628,0.1171875,0.13157894736842105
baseline,continuous,dvs,0,0,0.13636363636363635,0.1225296442687747,0.12609970674486803
baseline,continuous,dvs,0,0,0.16049382716049382,0.15648854961832062,0.15743440233236153
baseline,continuous,dvs,0,0,0.16,0.12692307692307692,0.13432835820895522
baseline,continuous,dvs,0,0,0.16,0.10566037735849057,0.11764705882352941
baseline,continuous,dvs,0,0,0.17857142857142858,0.14173228346456693,0.15088757396449703
baseline,continuous,dvs,0,0,0.06578947368421052,0.10646387832699619,0.09734513274336283
baseline,continuous,dvs,0,0,0.15492957746478872,0.12830188679245283,0.13392857142857142
baseline,continuous,dvs,0,0,0.15492957746478872,0.11940298507462686,0.12684365781710916
baseline,continuous,dvs,0,0,0.16,0.11336032388663968,0.12680115273775217
baseline,continuous,dvs,0,0,0.1917808219178082,0.08888888888888889,0.11078717201166181
baseline,continuous,dvs,0,0,0.13580246913580246,0.11450381679389313,0.119533527696793
baseline,continuous,dvs,0,0,0.16883116883116883,0.12927756653992395,0.13823529411764707
baseline,continuous,dvs,0,0,0.1891891891891892,0.1511627906976744,0.15963855421686746
baseline,continuous,dvs,0,0,0.21333333333333335,0.14606741573033707,0.1608187134502924
baseline,continuous,dvs,0,0,0.15492957746478872,0.13257575757575757,0.1373134328358209
baseline,continuous,dvs,0,0,0.21333333333333335,0.12878787878787878,0.14749262536873156
baseline,continuous,dvs,0,0,0.14285714285714285,0.11646586345381527,0.12312312312312312
baseline,continuous,dvs,0,0,0.25,0.12830188679245283,0.1543026706231454
baseline,continuous,dvs,0,0,0.18823529411764706,0.1728395061728395,0.17682926829268292
baseline,continuous,dvs,0,0,0.18421052631578946,0.1423076923076923,0.15178571428571427
baseline,continuous,dvs,0,0,0.16455696202531644,0.1220472440944882,0.13213213213213212
baseline,continuous,dvs,0,0,0.09523809523809523,0.13127413127413126,0.12244897959183673
baseline,continuous,dvs,0,0,0.10975609756097561,0.10980392156862745,0.10979228486646884
baseline,continuous,dvs,0,0,0.18840579710144928,0.12840466926070038,0.1411042944785276
baseline,continuous,dvs,0,0,0.09090909090909091,0.11278195488721804,0.10787172011661808
baseline,continuous,dvs,0,0,0.20512820512820512,0.10465116279069768,0.12797619047619047
baseline,continuous,dvs,0,0,0.20512820512820512,0.12213740458015267,0.1411764705882353
baseline,continuous,dvs,0,0,0.09859154929577464,0.12313432835820895,0.11799410029498525
baseline,continuous,dvs,0,0,0.11392405063291139,0.1590909090909091,0.14868804664723032
baseline,continuous,dvs,0,0,0.11428571428571428,0.13688212927756654,0.13213213213213212
baseline,continuous,dvs,0,0,0.14634146341463414,0.15234375,0.15088757396449703
baseline,continuous,dvs,0,0,0.10256410256410256,0.1417624521072797,0.13274336283185842
baseline,continuous,dvs,0,0,0.16901408450704225,0.1532567049808429,0.1566265060240964
baseline,continuous,dvs,0,0,0.1506849315068493,0.12313432835820895,0.12903225806451613
baseline,continuous,dvs,0,0,0.16883116883116883,0.1297709923664122,0.13864306784660768
baseline,continuous,dvs,0,0,0.16666666666666666,0.12363636363636364,0.13256484149855907
baseline,continuous,dvs,0,0,0.13636363636363635,0.12639405204460966,0.12835820895522387
baseline,continuous,dvs,0,0,0.13095238095238096,0.1450980392156863,0.1415929203539823
baseline,continuous,dvs,0,0,0.12307692307692308,0.0946969696969697,0.10030395136778116
